domain,city,state,type,org,status,bid_url,platform,checked_date,source,verified_by
fwb.org,Fort Walton Beach,FL,City,Fort Walton Beach,found,https://fwb.org/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
cityoffrostproof.com,Frostproof,FL,City,Frostproof,found,https://cityoffrostproof.com/government/request-for-proposal-quote/,agency,2026-08-19,wikidata,domain
fruitlandpark.org,Fruitland Park,FL,City,Fruitland Park,found,https://fruitlandpark.org/procurement,agency,2026-08-19,wikidata,domain
greencovesprings.com,Green Cove Springs,FL,City,Green Cove Springs,found,https://greencovesprings.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
mygretna.net,Gretna,FL,City,Gretna,found,https://mygretna.net/Bids.aspx,civicplus,2026-08-19,wikidata,domain
hainescity.com,Haines City,FL,City,Haines City,found,https://hainescity.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofhawthorne.net,Hawthorne,FL,City,Hawthorne,found,https://cityofhawthorne.net/purchasing,agency,2026-08-19,wikidata,domain
highsprings.us,High Springs,FL,City,High Springs,found,https://highsprings.us/rfps,agency,2026-08-19,wikidata,domain
hollywoodfl.org,Hollywood,FL,City,Hollywood,found,https://hollywoodfl.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
indianharbourbeach.org,Indian Harbour Beach,FL,City,Indian Harbour Beach,found,https://indianharbourbeach.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
jacksonvillebeach.org,Jacksonville Beach,FL,City,Jacksonville Beach,found,https://jacksonvillebeach.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
keycolonybeach.net,Key Colony Beach,FL,City,Key Colony Beach,found,https://keycolonybeach.net/rfp,agency,2026-08-19,wikidata,domain
citylabelle.com,LaBelle,FL,City,LaBelle,found,https://citylabelle.com/community/public_notices___bids.php,agency,2026-08-19,wikidata,domain
mylakealfred.com,Lake Alfred,FL,City,Lake Alfred,found,https://mylakealfred.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
lakelandgov.net,Lakeland,FL,City,Lakeland,found,https://lakelandgov.net/purchasing,agency,2026-08-19,wikidata,domain
largo.com,Largo,FL,City,Largo,found,https://largo.com/financial_center/bids_and_rfps.php,agency,2026-08-19,wikidata,domain
lauderdalelakes.org,Lauderdale Lakes,FL,City,Lauderdale Lakes,found,https://lauderdalelakes.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofliveoak.org,Live Oak,FL,City,Live Oak,found,https://cityofliveoak.org/rfqs-bids-rfp/,agency,2026-08-19,wikidata,domain
longwoodfl.org,Longwood,FL,City,Longwood,found,https://longwoodfl.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofmadisonfl.com,Madison,FL,City,Madison,found,https://cityofmadisonfl.com/bids,agency,2026-08-19,wikidata,domain
itsmymaitland.com,Maitland,FL,City,Maitland,found,https://itsmymaitland.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
margatefl.com,Margate,FL,City,Margate,found,https://margatefl.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofmarianna.com,Marianna,FL,City,Marianna,found,https://cityofmarianna.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofmaryesther.com,Mary Esther,FL,City,Mary Esther,found,https://cityofmaryesther.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofmascotte.com,Mascotte,FL,City,Mascotte,found,https://cityofmascotte.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
mexicobeachgov.com,Mexico Beach,FL,City,Mexico Beach,found,https://mexicobeachgov.com/bids,agency,2026-08-19,wikidata,domain
mymidwayfl.com,Midway,FL,City,Midway,found,https://mymidwayfl.com/government/procurement_opportunities_for_city_of_midway.php,agency,2026-08-19,wikidata,domain
cityofmonticello.us,Monticello,FL,City,Monticello,found,https://cityofmonticello.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
moorehaven.org,Moore Haven,FL,City,Moore Haven,found,https://moorehaven.org/rfp,agency,2026-08-19,wikidata,domain
ci.mount-dora.fl.us,Mount Dora,FL,City,Mount Dora,found,https://ci.mount-dora.fl.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofnsb.com,New Smyrna Beach,FL,City,New Smyrna Beach,found,https://cityofnsb.com/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
cityofniceville.org,Niceville,FL,City,Niceville,found,https://cityofniceville.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
nlauderdale.org,North Lauderdale,FL,City,North Lauderdale,found,https://nlauderdale.org/business/procurement/index.php,agency,2026-08-19,wikidata,homepage
cityofnorthport.com,North Port,FL,City,North Port,found,https://cityofnorthport.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ocoee.org,Ocoee,FL,City,Ocoee,found,https://ocoee.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
myoldsmar.com,Oldsmar,FL,City,Oldsmar,found,https://myoldsmar.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofoviedo.net,Oviedo,FL,City,Oviedo,found,https://cityofoviedo.net/Bids.aspx,civicplus,2026-08-19,wikidata,domain
palmcoastgov.com,Palm Coast,FL,City,Palm Coast,found,https://palmcoastgov.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofparker.com,Parker,FL,City,Parker,found,https://cityofparker.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofparkland.org,Parkland,FL,City,Parkland,found,https://cityofparkland.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ppines.com,Pembroke Pines,FL,City,Pembroke Pines,found,https://ppines.com/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
cityofpensacola.com,Pensacola,FL,City,Pensacola,found,https://cityofpensacola.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
plantcitygov.com,Plant City,FL,City,Plant City,found,https://plantcitygov.com/procurement,agency,2026-08-19,wikidata,domain
cityofportstjoe.com,Port St. Joe,FL,City,Port St. Joe,found,https://www.gulfcountyfl.com/158/City-of-Port-St-Joe,agency,2026-08-19,wikidata,domain
cityofpsl.com,Port St. Lucie,FL,City,Port St. Lucie,found,https://cityofpsl.com/procurement,agency,2026-08-19,wikidata,homepage
rivierabch.com,Riviera Beach,FL,City,Riviera Beach,found,https://rivierabch.com/bids,agency,2026-08-19,wikidata,homepage
cityofrockledge.org,Rockledge,FL,City,Rockledge,found,https://cityofrockledge.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
mysanibel.com,Sanibel,FL,City,Sanibel,found,https://mysanibel.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
sarasotagov.org,Sarasota,FL,City,Sarasota,found,https://sarasotagov.org/departments/purchasing,agency,2026-08-19,wikidata,domain
cityofsebastian.org,Sebastian,FL,City,Sebastian,found,https://cityofsebastian.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
mysebring.com,Sebring,FL,City,Sebring,found,https://mysebring.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
myseminole.com,Seminole,FL,City,Seminole,found,https://myseminole.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
southbaycity.com,South Bay,FL,City,South Bay,found,https://southbaycity.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
southdaytona.org,South Daytona,FL,City,South Daytona,found,https://southdaytona.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
citystaug.com,St. Augustine,FL,City,St. Augustine,found,https://citystaug.com/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
staugbch.com,St. Augustine Beach,FL,City,St. Augustine Beach,found,https://staugbch.com/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
stcloud.org,St. Cloud,FL,City,St. Cloud,found,https://stcloud.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofstmarks.com,St. Marks,FL,City,St. Marks,found,https://cityofstmarks.com/departments/rfq_rfp_bids.php,agency,2026-08-19,wikidata,domain
stpetebeach.org,St. Pete Beach,FL,City,St. Pete Beach,found,https://stpetebeach.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
snldistrict.org,Sun 'n Lake of Sebring,FL,City,Sun 'n Lake of Sebring,found,"https://snldistrict.org/business/bids,_rfqs___rfps.php",agency,2026-08-19,wikidata,homepage
sibfl.net,Sunny Isles Beach,FL,City,Sunny Isles Beach,found,https://sibfl.net/purchasing,agency,2026-08-19,wikidata,homepage
cityofsweetwater.fl.gov,Sweetwater,FL,City,Sweetwater,found,https://cityofsweetwater.fl.gov/Bids.aspx,civicplus,2026-08-19,wikidata,domain
templeterrace.com,Temple Terrace,FL,City,Temple Terrace,found,https://templeterrace.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
titusville.com,Titusville,FL,City,Titusville,found,https://titusville.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
mytreasureisland.org,Treasure Island,FL,City,Treasure Island,found,https://mytreasureisland.org/finance/purchasing.php,agency,2026-08-19,wikidata,domain
trentonflorida.org,Trenton,FL,City,Trenton,found,https://trentonflorida.org/bids,agency,2026-08-19,wikidata,domain
covb.org,Vero Beach,FL,City,Vero Beach,found,https://covb.org/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
westmelbourne.org,West Melbourne,FL,City,West Melbourne,found,https://westmelbourne.org/bids,agency,2026-08-19,wikidata,domain
cityofwestmiamifl.com,West Miami,FL,City,West Miami,found,https://cityofwestmiamifl.com/departments/purchasing,agency,2026-08-19,wikidata,domain
wpb.org,West Palm Beach,FL,City,West Palm Beach,found,https://wpb.org/bids,agency,2026-08-19,wikidata,homepage
cwgdn.com,Winter Garden,FL,City,Winter Garden,found,https://cwgdn.com/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
mywinterhaven.com,Winter Haven,FL,City,Winter Haven,found,https://mywinterhaven.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofwinterpark.org,Winter Park,FL,City,Winter Park,found,https://cityofwinterpark.org/purchasing,agency,2026-08-19,wikidata,domain
winterspringsfl.org,Winter Springs,FL,City,Winter Springs,found,https://winterspringsfl.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
adairsvillega.net,Adairsville,GA,City,Adairsville,found,https://adairsvillega.net/government/finance_department/request_for_proposals.php,agency,2026-08-19,wikidata,domain
accgov.com,Athens,GA,City,Athens,found,https://accgov.com/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
avondaleestates.org,Avondale Estates,GA,City,Avondale Estates,found,https://avondaleestates.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofballground.com,Ball Ground,GA,City,Ball Ground,found,https://cityofballground.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofbuenavista.org,Buena Vista,GA,City,Buena Vista,found,https://cityofbuenavista.org/bids,agency,2026-08-19,wikidata,domain
cityofbuford.com,Buford,GA,City,Buford,found,https://cityofbuford.com/news/shadburn-ferry-road-land-sale,agency,2026-08-19,wikidata,domain
byronga.com,Byron,GA,City,Byron,found,https://form.jotform.com/251564682577065,agency,2026-08-19,wikidata,domain
cityofcalhoun-ga.com,Calhoun,GA,City,Calhoun,found,https://www.cityofcalhoun-ga.com/category/calhoun-bids/,agency,2026-08-19,wikidata,domain
cityofcochran.com,Cochran,GA,City,Cochran,found,https://cityofcochran.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
columbusga.org,Columbus,GA,City,Columbus,found,https://columbusga.org/finance/divisions/purchasing,agency,2026-08-19,wikidata,domain
cityofcovington.org,Covington,GA,City,Covington,found,https://cityofcovington.org/index.php?section=business-opportunities,agency,2026-08-19,wikidata,domain
crawfordvillega.org,Crawfordville,GA,City,Crawfordville,found,https://crawfordvillega.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
dillardgeorgia.com,Dillard,GA,City,Dillard,found,https://dillardgeorgia.com/bids,agency,2026-08-19,wikidata,domain
cityofdouglas.com,Douglas,GA,City,Douglas,found,https://cityofdouglas.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
duluthga.net,Duluth,GA,City,Duluth,found,https://duluthga.net/business/bid_opportunities.php,agency,2026-08-19,wikidata,domain
